video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000888.jpg,37,37.0,False,25.011,640,360,148.84,78.96,46.06,123.12,0.039,32.47,0.0313,0.868,0.534,,0,,,,,no_text,a car with a large amount of paper on the floor,0,0,0,0,{},0.059,False,0.867,True,0.147,False,0.015,False,0.013,False,0.007,False,0.234,False,0.999,True,0.889,True,0.284,False,0.135,False,0.69,True,0.595,True,0.007,False,63.6,47.9,55.6,91.4,91.1,10.9,depot_yard,0.405,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000912.jpg,38,38.0,False,49.698,640,360,155.44,80.33,42.9,191.87,0.034,31.28,0.0369,0.914,0.539,,0,,,,,no_text,a bus with a bunch of bags on the back,0,0,0,0,{},0.005,False,0.959,True,0.003,False,0.017,False,0.005,False,0.002,False,0.148,False,1.0,True,0.987,True,0.2,False,0.72,True,0.626,True,0.639,True,0.145,False,78.0,9.5,75.7,66.6,76.6,20.5,govt_ceremony,0.505,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000936.jpg,39,39.0,True,78.802,640,360,190.17,66.96,24.65,394.92,0.018,24.69,0.0491,0.776,0.595,,0,,,,,no_text,a bus with many white chairs and a ceiling,0,0,0,0,{},0.206,False,0.988,True,0.002,False,0.205,False,0.004,False,0.006,False,0.033,False,1.0,True,0.999,True,0.333,False,0.999,True,0.822,True,0.853,True,0.623,True,78.3,39.5,91.3,94.0,68.6,30.1,depot_yard,0.49,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000960.jpg,40,40.0,False,52.862,640,360,195.64,65.32,23.71,455.91,0.02,24.3,0.0704,0.81,0.554,,0,,,,,no_text,a bus with many seats and a ceiling,0,0,0,0,{},0.174,False,0.99,True,0.006,False,0.281,False,0.014,False,0.004,False,0.115,False,1.0,True,0.999,True,0.671,True,1.0,True,0.811,True,0.95,True,0.815,True,93.1,62.0,94.5,97.0,68.4,63.9,depot_yard,0.438,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_000984.jpg,41,41.0,False,54.309,640,360,188.06,68.78,26.96,402.25,0.031,27.31,0.0807,0.915,0.611,,0,,,,,no_text,a bus with a lot of seats and a ceiling,0,0,0,0,"{""train"": 1}",0.185,False,0.993,True,0.005,False,0.284,False,0.02,False,0.003,False,0.081,False,1.0,True,1.0,True,0.786,True,1.0,True,0.909,True,0.945,True,0.86,True,94.6,62.4,92.7,98.5,57.0,74.4,govt_ceremony,0.426,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001008.jpg,42,42.0,False,71.484,640,360,199.18,62.65,22.24,378.55,0.015,22.01,0.0633,0.868,0.576,"a"" a
a. aa
et ee

{ ee rip |

Kees ~~ Ce",40,0.0,1.0,0.0,0.0,neutral,a bus with many seats and a table,0,0,0,0,{},0.303,False,0.987,True,0.008,False,0.521,True,0.014,False,0.009,False,0.205,False,1.0,True,0.999,True,0.638,True,1.0,True,0.845,True,0.974,True,0.678,True,95.9,78.5,92.3,98.6,46.9,89.9,govt_ceremony,0.466,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001032.jpg,43,43.0,False,50.546,640,360,201.5,58.79,19.64,422.78,0.011,20.63,0.0706,0.904,0.569,"See

Ma are \eQ] J Y

: is

e + ¢ ay a ae id
ff

ol C=’! StF",60,0.0,0.853,0.147,0.4753,positive,a bus with many white plastic bags on the back,0,0,0,0,{},0.016,False,0.952,True,0.042,False,0.541,True,0.617,True,0.006,False,0.117,False,0.999,True,0.998,True,0.953,True,1.0,True,0.801,True,0.937,True,0.984,True,97.9,64.4,95.3,83.1,58.9,97.0,depot_yard,0.597,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001056.jpg,44,44.0,False,38.795,640,360,202.46,57.09,19.82,377.25,0.012,21.11,0.0658,0.944,0.56,"i Le
-~| i fey | L,Y)

4 Hols

w
4 J aay",40,0.0,1.0,0.0,0.0,neutral,a bus with many seats and a lot of white covers,0,0,0,0,{},0.075,False,0.983,True,0.01,False,0.173,False,0.047,False,0.009,False,0.128,False,1.0,True,0.999,True,0.765,True,1.0,True,0.909,True,0.963,True,0.948,True,96.0,44.4,91.9,91.6,63.0,85.9,depot_yard,0.794,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001080.jpg,45,45.0,False,38.403,640,360,201.22,57.22,21.44,369.52,0.015,23.7,0.0605,0.97,0.545,,0,,,,,no_text,a bus with white seats and a red flag,0,0,0,0,{},0.072,False,0.905,True,0.004,False,0.222,False,0.004,False,0.005,False,0.091,False,0.999,True,0.993,True,0.354,False,0.996,True,0.734,True,0.918,True,0.333,False,92.8,48.2,90.7,78.7,39.9,78.6,govt_ceremony,0.562,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001104.jpg,46,46.0,False,43.609,640,360,206.43,53.59,19.51,257.19,0.012,21.37,0.0496,0.952,0.556,,0,,,,,no_text,a bus with many white plastic bags on the back,0,0,0,0,{},0.022,False,0.95,True,0.005,False,0.162,False,0.006,False,0.007,False,0.087,False,1.0,True,0.992,True,0.255,False,0.997,True,0.714,True,0.812,True,0.479,False,85.6,23.4,91.4,51.7,48.9,71.3,depot_yard,0.399,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001128.jpg,47,47.0,False,47.95,640,360,209.49,50.73,21.23,323.52,0.015,23.63,0.0508,0.876,0.485,,0,,,,,no_text,a bus with a lot of plastic bags on the back,0,0,0,0,{},0.179,False,0.952,True,0.008,False,0.346,False,0.008,False,0.011,False,0.315,False,1.0,True,0.978,True,0.439,False,0.959,True,0.774,True,0.843,True,0.337,False,69.5,28.6,86.1,53.1,47.0,58.9,govt_ceremony,0.567,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001152.jpg,48,48.0,False,41.672,640,360,204.37,54.02,22.32,529.24,0.015,24.35,0.0692,0.873,0.544,,0,,,,,no_text,a bus with many seats and a television,0,0,0,0,{},0.007,False,0.581,True,0.024,False,0.157,False,0.41,False,0.009,False,0.107,False,0.997,True,0.942,True,0.791,True,0.993,True,0.665,True,0.765,True,0.895,True,90.0,14.1,88.1,34.0,78.1,76.6,govt_ceremony,0.382,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001176.jpg,49,49.0,False,37.99,640,360,202.88,53.04,20.64,262.74,0.013,22.22,0.0558,0.874,0.575,,0,,,,,no_text,a van with a lot of plastic bags on the back,0,0,0,0,{},0.03,False,0.978,True,0.011,False,0.196,False,0.041,False,0.004,False,0.171,False,0.999,True,0.953,True,0.278,False,0.859,True,0.344,False,0.546,True,0.298,False,81.5,12.1,89.9,30.2,51.7,59.9,depot_yard,0.44,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001200.jpg,50,50.0,False,45.127,640,360,213.19,51.47,16.16,233.0,0.009,20.16,0.0445,0.798,0.508,,0,,,,,no_text,a van with a lot of plastic bags on the back,0,0,0,0,{},0.119,False,0.92,True,0.003,False,0.109,False,0.002,False,0.006,False,0.229,False,1.0,True,0.968,True,0.072,False,0.655,True,0.586,True,0.579,True,0.067,False,41.4,28.1,87.3,51.6,51.6,25.4,urban_road,0.272,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001224.jpg,51,51.0,False,48.504,640,360,210.14,49.1,23.01,47.86,0.012,24.32,0.0209,0.614,0.491,,0,,,,,no_text,a couch with a lot of plastic bags on it,0,0,0,0,{},0.016,False,0.363,False,0.041,False,0.005,False,0.035,False,0.003,False,0.096,False,0.977,True,0.182,False,0.369,False,0.075,False,0.46,False,0.447,False,0.032,False,75.3,4.2,79.7,8.7,70.5,6.0,govt_ceremony,0.373,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001248.jpg,52,52.0,False,44.018,640,360,221.82,45.78,19.29,38.62,0.014,20.96,0.016,0.739,0.415,,0,,,,,no_text,a man is standing on the floor in a room,0,0,0,0,{},0.006,False,0.191,False,0.029,False,0.001,False,0.004,False,0.006,False,0.045,False,0.971,True,0.15,False,0.051,False,0.006,False,0.606,True,0.27,False,0.001,False,63.5,6.4,33.8,15.3,83.0,2.3,govt_ceremony,0.475,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001272.jpg,53,53.0,False,34.322,640,360,220.28,43.73,24.57,29.92,0.027,24.44,0.0164,0.683,0.229,,0,,,,,no_text,a man is standing in front of a bed,0,0,0,0,{},0.043,False,0.325,False,0.135,False,0.012,False,0.007,False,0.014,False,0.11,False,0.976,True,0.357,False,0.187,False,0.006,False,0.659,True,0.516,True,0.001,False,73.8,36.5,21.9,55.0,82.2,9.2,urban_road,0.295,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001296.jpg,54,54.0,False,43.418,640,360,214.93,43.21,36.5,94.51,0.045,33.87,0.031,0.752,0.417,,0,,,,,no_text,a man is sitting in a train car,0,0,0,0,{},0.146,False,0.956,True,0.011,False,0.018,False,0.01,False,0.004,False,0.044,False,1.0,True,0.964,True,0.188,False,0.479,False,0.796,True,0.573,True,0.045,False,73.5,2.9,53.8,18.5,78.0,4.3,depot_yard,0.588,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001320.jpg,55,55.0,False,50.32,640,360,212.69,44.87,41.88,217.61,0.052,36.64,0.0367,0.843,0.5,,0,,,,,no_text,a man is standing in the doorway of a bus,0,0,0,0,{},0.477,False,0.99,True,0.008,False,0.018,False,0.012,False,0.005,False,0.095,False,1.0,True,0.986,True,0.136,False,0.88,True,0.678,True,0.819,True,0.063,False,58.2,3.8,72.0,42.8,61.5,11.8,depot_yard,0.592,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001344.jpg,56,56.0,False,44.102,640,360,220.11,48.82,27.37,334.17,0.028,31.24,0.0392,0.73,0.459,,0,,,,,no_text,a man is sitting in the passenger train,0,0,0,0,{},0.475,False,0.936,True,0.017,False,0.021,False,0.002,False,0.052,False,0.268,False,1.0,True,0.988,True,0.055,False,0.672,True,0.658,True,0.625,True,0.035,False,45.5,22.8,83.7,70.2,86.3,9.5,urban_road,0.377,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001368.jpg,57,57.0,False,43.605,640,360,216.82,58.35,21.86,363.13,0.012,22.85,0.0516,0.827,0.35,,0,,,,,no_text,a man in a white shirt is sitting in a bus,0,19,0,0,"{""person"": 19}",0.276,False,0.159,False,0.032,False,0.078,False,0.001,False,0.383,False,0.629,True,1.0,True,0.984,True,0.036,False,0.308,False,0.343,False,0.786,True,0.083,False,27.1,24.1,61.1,55.1,84.0,5.0,urban_road,0.425,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001392.jpg,58,58.0,False,51.301,640,360,200.45,69.11,36.49,564.39,0.027,37.18,0.0678,0.771,0.471,,0,,,,,no_text,a bus with a sign on the door,0,15,0,0,"{""person"": 15}",0.016,False,0.003,False,0.106,False,0.012,False,0.004,False,0.702,True,0.344,False,1.0,True,0.879,True,0.04,False,0.109,False,0.759,True,0.823,True,0.024,False,72.2,5.1,20.8,30.0,89.8,18.6,depot_yard,0.413,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001416.jpg,59,59.0,False,52.34,640,360,182.43,77.45,46.34,759.11,0.038,40.08,0.0751,0.856,0.488,EN,2,0.0,1.0,0.0,0.0,neutral,a bus with a sign that says emergency exit,0,14,0,0,"{""person"": 14}",0.018,False,0.016,False,0.089,False,0.027,False,0.001,False,0.879,True,0.315,False,0.999,True,0.958,True,0.044,False,0.649,True,0.945,True,0.691,True,0.026,False,48.2,75.3,48.7,96.8,84.0,79.7,govt_ceremony,0.549,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001440.jpg,60,60.0,False,66.915,640,360,176.02,55.67,43.0,24.4,0.043,41.52,0.0073,0.904,0.477,,0,,,,,no_text,a stair with a yellow tape and a black and white tape,0,0,0,0,{},0.123,False,0.74,True,0.074,False,0.003,False,0.007,False,0.014,False,0.078,False,0.992,True,0.772,True,0.102,False,0.011,False,0.509,True,0.627,True,0.001,False,58.5,25.9,35.8,68.6,85.4,3.8,urban_road,0.395,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001464.jpg,61,61.0,False,48.455,640,360,160.23,15.98,42.18,10.39,0.054,35.31,0.002,0.88,0.58,,0,,,,,no_text,a staircase with yellow tape and a white wall,0,0,0,0,{},0.008,False,0.051,False,0.175,False,0.002,False,0.015,False,0.083,False,0.049,False,0.995,True,0.762,True,0.292,False,0.059,False,0.601,True,0.541,True,0.038,False,43.1,17.4,50.0,26.0,90.9,2.6,depot_yard,0.539,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001488.jpg,62,62.0,False,42.492,640,360,125.97,43.35,53.17,11.49,0.045,41.96,0.0032,0.957,0.522,,0,,,,,no_text,a wooden table with a yellow stripe on it,0,0,0,0,{},0.187,False,0.093,False,0.407,False,0.007,False,0.023,False,0.063,False,0.085,False,0.95,True,0.859,True,0.269,False,0.11,False,0.526,True,0.76,True,0.033,False,65.0,44.8,59.2,65.7,92.6,2.1,urban_road,0.343,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001512.jpg,63,63.0,False,52.972,640,360,96.94,61.0,47.39,37.01,-0.0,17.34,0.0075,0.887,0.648,,0,,,,,no_text,a man is standing on the floor in a room,0,0,0,0,{},0.006,False,0.202,False,0.189,False,0.002,False,0.003,False,0.033,False,0.041,False,0.913,True,0.489,False,0.116,False,0.02,False,0.439,False,0.461,False,0.005,False,52.5,11.6,45.1,28.1,75.7,4.5,urban_road,0.421,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001536.jpg,64,64.0,False,68.66,640,360,116.15,69.35,52.79,130.56,-0.009,29.2,0.0311,0.793,0.543,,0,,,,,no_text,a small car with a bed and a table,0,0,0,0,{},0.01,False,0.68,True,0.157,False,0.037,False,0.002,False,0.082,False,0.081,False,0.777,True,0.292,False,0.114,False,0.045,False,0.202,False,0.822,True,0.018,False,68.1,7.2,53.3,41.1,71.7,6.2,govt_ceremony,0.374,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001560.jpg,65,65.0,True,92.297,640,360,149.54,77.01,45.18,186.81,-0.001,28.18,0.0515,0.865,0.443,,0,,,,,no_text,a car with a mattress on the back seat,0,0,0,0,"{""motorcycle"": 1}",0.089,False,0.948,True,0.034,False,0.001,False,0.019,False,0.004,False,0.021,False,0.999,True,0.909,True,0.185,False,0.656,True,0.627,True,0.685,True,0.331,False,79.5,1.1,58.0,11.8,70.0,3.4,depot_yard,0.452,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001584.jpg,66,66.0,True,89.615,640,360,176.88,71.24,36.63,437.09,-0.007,28.07,0.0759,0.912,0.498,,0,,,,,no_text,a truck with a seat cover on it,0,0,0,0,"{""motorcycle"": 1}",0.458,False,0.993,True,0.01,False,0.008,False,0.014,False,0.002,False,0.111,False,1.0,True,0.989,True,0.073,False,0.667,True,0.579,True,0.575,True,0.074,False,75.7,23.2,77.7,59.9,73.7,9.2,depot_yard,0.486,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001608.jpg,67,67.0,True,77.384,640,360,163.72,54.96,39.04,483.56,0.033,28.38,0.1068,0.908,0.622,,0,,,,,no_text,a bus with many seats covered in plastic,0,0,0,0,{},0.006,False,0.933,True,0.002,False,0.169,False,0.02,False,0.001,False,0.059,False,1.0,True,0.998,True,0.527,True,0.993,True,0.653,True,0.887,True,0.676,True,96.1,11.1,81.7,71.3,54.9,67.3,depot_yard,0.853,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001632.jpg,68,68.0,True,77.682,640,360,182.88,71.28,35.41,349.4,-0.012,28.73,0.061,0.862,0.56,,0,,,,,no_text,a truck with a steering and a seat,0,0,0,0,"{""motorcycle"": 1}",0.876,True,0.999,True,0.019,False,0.013,False,0.018,False,0.001,False,0.175,False,1.0,True,0.996,True,0.1,False,0.784,True,0.701,True,0.872,True,0.207,False,84.5,23.8,69.8,74.7,82.1,8.9,depot_yard,0.596,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001656.jpg,69,69.0,False,65.773,640,360,156.82,73.71,49.55,542.21,-0.03,34.04,0.0755,0.924,0.5,,0,,,,,no_text,a truck with a steering and a seat,0,0,0,0,{},0.698,True,0.958,True,0.021,False,0.007,False,0.007,False,0.002,False,0.026,False,0.999,True,0.962,True,0.035,False,0.616,True,0.673,True,0.728,True,0.043,False,80.0,7.0,67.6,36.1,77.4,19.8,rural_highway,0.385,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001680.jpg,70,70.0,False,64.664,640,360,138.62,71.27,54.62,720.97,-0.023,32.39,0.0784,0.809,0.491,,0,,,,,no_text,a man is sitting in the driver ' s seat,0,0,0,0,"{""motorcycle"": 1}",0.635,True,0.541,True,0.051,False,0.005,False,0.003,False,0.076,False,0.015,False,0.896,True,0.725,True,0.03,False,0.668,True,0.623,True,0.972,True,0.01,False,93.0,4.2,21.9,66.2,29.1,8.5,rural_highway,0.607,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001704.jpg,71,71.0,False,60.626,640,360,126.23,68.45,61.32,591.56,-0.032,33.63,0.0679,0.83,0.534,,0,,,,,no_text,a car with a steering and a steering wheel,0,0,0,1,"{""car"": 1}",0.469,False,0.351,False,0.043,False,0.002,False,0.004,False,0.02,False,0.007,False,0.968,True,0.478,False,0.023,False,0.39,False,0.415,False,0.904,True,0.014,False,91.9,4.2,31.4,49.2,52.0,9.1,rural_highway,0.588,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001728.jpg,72,72.0,False,64.755,640,360,101.42,65.34,82.9,271.11,-0.073,35.34,0.0458,0.845,0.525,,0,,,,,no_text,a man is driving a truck with a steering,0,0,0,0,"{""motorcycle"": 1}",0.754,True,0.952,True,0.033,False,0.008,False,0.004,False,0.016,False,0.015,False,0.992,True,0.771,True,0.021,False,0.186,False,0.265,False,0.949,True,0.014,False,72.6,8.9,23.2,76.5,44.0,1.8,rural_highway,0.661,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001752.jpg,73,73.0,False,53.515,640,360,75.17,53.67,99.47,253.86,-0.106,35.3,0.0437,0.791,0.624,,0,,,,,no_text,a view of the dashboard and controls in a truck,0,0,0,0,{},0.37,False,0.957,True,0.043,False,0.026,False,0.045,False,0.212,False,0.083,False,0.997,True,0.965,True,0.055,False,0.275,False,0.322,False,0.965,True,0.038,False,80.4,12.7,19.0,72.8,90.7,13.8,depot_yard,0.41,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001776.jpg,74,74.0,False,39.226,640,360,77.69,53.08,101.87,242.64,-0.105,39.63,0.0472,0.831,0.544,,0,,,,,no_text,a close up of the controls on a truck,0,0,0,0,{},0.84,True,0.769,True,0.044,False,0.037,False,0.016,False,0.699,True,0.117,False,0.998,True,0.91,True,0.03,False,0.08,False,0.213,False,0.968,True,0.017,False,60.3,3.6,18.4,54.2,88.4,8.1,depot_yard,0.394,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001800.jpg,75,75.0,False,38.154,640,360,65.54,36.47,112.08,188.23,-0.165,38.24,0.0379,0.883,0.583,,0,,,,,no_text,a close up of the controls on a truck,0,0,0,0,{},0.8,True,0.626,True,0.77,True,0.228,False,0.397,False,0.995,True,0.398,False,0.997,True,0.95,True,0.497,False,0.899,True,0.866,True,0.929,True,0.484,False,81.1,1.8,55.6,28.7,89.7,55.4,depot_yard,0.76,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
olectra.mp4,OLECTRA,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/olectra/frame_001824.jpg,76,76.0,False,20.5,640,360,68.81,36.92,112.32,172.99,-0.167,41.28,0.0382,0.917,0.597,,0,,,,,no_text,the controls on the front of a truck,0,0,0,0,{},0.376,False,0.633,True,0.338,False,0.018,False,0.493,False,0.989,True,0.158,False,0.997,True,0.952,True,0.508,True,0.809,True,0.746,True,0.924,True,0.578,True,78.5,0.5,54.3,8.9,83.2,38.6,depot_yard,0.814,olectra.mp4,OLECTRA,24.0,23280,640,360,640x360,970.0,16.17,63.46,1.778
