video_file,brand,frame_path,frame_index,timestamp_s,is_shot_cut,pixel_diff,width,height,brightness,contrast,saturation,sharpness,warm_cool_bias,colourfulness,edge_density,visual_balance,figure_ground_sep,ocr_text,ocr_char_len,nf_neg,nf_neu,nf_pos,nf_compound,nf_label,blip_caption,obj_bus,obj_person,obj_truck,obj_car,obj_all,hl_bus_exterior,hl_bus_exterior_flag,hl_bus_interior,hl_bus_interior_flag,hl_charging_infra,hl_charging_infra_flag,hl_fleet_scale,hl_fleet_scale_flag,hl_govt_ceremony,hl_govt_ceremony_flag,hl_tech_showcase,hl_tech_showcase_flag,hl_passenger_comfort,hl_passenger_comfort_flag,hl_operational_proof,hl_operational_proof_flag,hl_brand_marketing,hl_brand_marketing_flag,theme_technology,theme_technology_flag,theme_comfort,theme_comfort_flag,theme_sustainability,theme_sustainability_flag,theme_reliability,theme_reliability_flag,theme_safety,theme_safety_flag,pxy_trust,pxy_modernity,pxy_comfort,pxy_sustainability,pxy_operational_scale,pxy_visual_production,hl_setting,hl_setting_conf,meta_video_file,meta_brand,meta_fps,meta_total_frames,meta_width,meta_height,meta_resolution,meta_duration_seconds,meta_duration_minutes,meta_file_size_mb,meta_aspect_ratio
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001110.jpg,37,37.0,False,46.092,640,360,77.05,54.33,163.21,606.24,-0.348,100.31,0.0672,0.697,0.587,,0,,,,,no_text,two buses are parked on the side of the road,3,1,0,0,"{""bus"": 3, ""person"": 1}",0.993,True,0.866,True,0.374,False,0.981,True,0.176,False,0.739,True,0.87,True,1.0,True,1.0,True,0.317,False,0.611,True,0.803,True,0.923,True,0.395,False,52.5,86.3,42.7,98.4,78.8,22.4,depot_yard,0.823,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001140.jpg,38,38.0,False,48.583,640,360,79.01,51.3,155.22,798.05,-0.33,102.74,0.0766,0.647,0.526,,0,,,,,no_text,two buses parked on a blue carpet,2,0,0,0,"{""bus"": 2}",0.999,True,0.669,True,0.215,False,0.635,True,0.219,False,0.277,False,0.743,True,1.0,True,1.0,True,0.528,True,0.296,False,0.922,True,0.955,True,0.431,False,56.1,85.2,39.2,99.4,88.8,30.2,depot_yard,0.456,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001170.jpg,39,39.0,False,43.074,640,360,85.43,58.82,136.77,853.18,-0.256,92.83,0.0775,0.704,0.561,,0,,,,,no_text,two buses are parked in a parking,2,0,0,0,"{""bus"": 2}",0.998,True,0.967,True,0.136,False,0.747,True,0.39,False,0.221,False,0.721,True,1.0,True,1.0,True,0.683,True,0.877,True,0.948,True,0.982,True,0.21,False,58.4,73.7,34.2,98.2,89.0,48.9,depot_yard,0.85,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001200.jpg,40,40.0,False,57.57,640,360,79.69,58.84,143.5,917.99,-0.27,87.04,0.0912,0.762,0.641,,0,,,,,no_text,two buses are parked in a parking,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.997,True,0.943,True,0.636,True,0.989,True,0.755,True,0.583,True,0.936,True,1.0,True,1.0,True,0.956,True,0.995,True,0.99,True,0.994,True,0.986,True,88.2,70.9,57.3,98.3,61.3,45.3,depot_yard,0.925,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001230.jpg,41,41.0,False,55.617,640,360,81.63,55.93,140.04,1294.71,-0.259,94.11,0.1047,0.743,0.58,,0,,,,,no_text,two buses parked in a parking next to each other buses,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.999,True,0.875,True,0.222,False,0.194,False,0.122,False,0.885,True,0.683,True,1.0,True,1.0,True,0.578,True,0.834,True,0.96,True,0.948,True,0.238,False,40.3,99.0,33.7,99.6,81.5,39.0,urban_road,0.904,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001260.jpg,42,42.0,False,50.693,640,360,71.95,53.91,162.88,1116.71,-0.346,95.39,0.087,0.692,0.623,,0,,,,,no_text,two buses are parked in a parking,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.994,True,0.796,True,0.469,False,0.976,True,0.51,True,0.456,False,0.848,True,1.0,True,1.0,True,0.645,True,0.825,True,0.938,True,0.966,True,0.558,True,71.4,81.4,70.7,98.1,85.3,35.2,depot_yard,0.633,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001290.jpg,43,43.0,False,58.551,640,360,88.81,60.62,130.14,975.57,-0.199,83.69,0.0901,0.707,0.512,,0,,,,,no_text,two buses are parked in a parking area,2,4,0,0,"{""person"": 4, ""bus"": 2}",0.906,True,0.118,False,0.061,False,0.435,False,0.011,False,0.274,False,0.663,True,1.0,True,0.999,True,0.037,False,0.669,True,0.88,True,0.934,True,0.146,False,58.1,53.0,67.0,97.6,77.5,29.1,depot_yard,0.848,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001320.jpg,44,44.0,False,53.762,640,360,76.95,49.93,154.36,830.26,-0.313,97.35,0.0792,0.64,0.534,,0,,,,,no_text,two buses are parked in a parking area,2,1,0,0,"{""bus"": 2, ""person"": 1}",0.994,True,0.366,False,0.138,False,0.744,True,0.286,False,0.479,False,0.782,True,1.0,True,1.0,True,0.216,False,0.639,True,0.967,True,0.965,True,0.263,False,64.4,87.5,42.9,99.5,88.0,52.2,depot_yard,0.517,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001350.jpg,45,45.0,False,57.044,640,360,80.1,59.66,147.66,927.78,-0.269,86.43,0.0885,0.764,0.612,"5

iz ee

== ae
Rn) ee",22,0.0,1.0,0.0,0.0,neutral,two buses parked in a parking with blue carpet,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.984,True,0.809,True,0.537,True,0.983,True,0.729,True,0.465,False,0.931,True,1.0,True,1.0,True,0.787,True,0.967,True,0.948,True,0.969,True,0.793,True,82.7,80.6,61.1,99.3,74.5,61.2,depot_yard,0.906,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001380.jpg,46,46.0,False,53.021,640,360,79.94,58.4,144.25,1352.91,-0.27,86.72,0.1023,0.768,0.62,"a aed
— |! MOVE BETTER’ |",25,0.0,1.0,0.0,0.0,neutral,two buses parked in a parking with blue carpet,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.999,True,0.978,True,0.257,False,0.995,True,0.771,True,0.74,True,0.971,True,1.0,True,1.0,True,0.795,True,0.929,True,0.967,True,0.981,True,0.673,True,65.5,94.8,38.7,99.8,70.6,60.6,depot_yard,0.672,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001410.jpg,47,47.0,False,53.202,640,360,85.06,60.16,134.16,1392.61,-0.227,85.37,0.113,0.767,0.562,,0,,,,,no_text,two buses parked next to each other buses,3,1,0,0,"{""bus"": 3, ""person"": 1}",1.0,True,0.972,True,0.307,False,0.753,True,0.831,True,0.807,True,0.923,True,1.0,True,1.0,True,0.931,True,0.989,True,0.993,True,0.979,True,0.727,True,73.5,98.4,37.9,99.9,72.5,69.8,urban_road,0.463,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001440.jpg,48,48.0,False,41.403,640,360,78.91,57.31,147.19,812.8,-0.277,92.45,0.0923,0.74,0.568,"com Pn an ee
at fie

==] BE

= On : ~~

vl }",44,0.0,1.0,0.0,0.0,neutral,two buses parked next to each other buses,4,1,0,0,"{""bus"": 4, ""person"": 1}",0.999,True,0.93,True,0.13,False,0.79,True,0.766,True,0.803,True,0.889,True,1.0,True,1.0,True,0.913,True,0.986,True,0.989,True,0.972,True,0.666,True,71.6,87.7,46.6,99.5,85.0,67.3,studio_launch,0.327,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001470.jpg,49,49.0,False,53.766,640,360,69.71,51.17,171.26,744.89,-0.373,97.26,0.0763,0.661,0.57,Oh A oe,7,0.0,1.0,0.0,0.0,neutral,two buses are parked in a parking,3,1,0,0,"{""bus"": 3, ""person"": 1}",0.987,True,0.983,True,0.354,False,0.98,True,0.392,False,0.213,False,0.931,True,1.0,True,1.0,True,0.635,True,0.94,True,0.922,True,0.953,True,0.769,True,66.6,93.6,38.1,99.4,55.7,49.5,depot_yard,0.809,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001500.jpg,50,50.0,False,30.609,640,360,69.74,52.72,168.33,1323.4,-0.361,96.46,0.0839,0.633,0.57,"MOVE BETTER ,",13,0.0,0.355,0.645,0.5622,positive,two buses are parked in a parking area,2,1,0,0,"{""bus"": 2, ""person"": 1}",0.997,True,0.988,True,0.345,False,0.984,True,0.605,True,0.148,False,0.937,True,1.0,True,1.0,True,0.544,True,0.891,True,0.894,True,0.93,True,0.617,True,75.2,94.4,47.2,99.3,79.6,54.1,depot_yard,0.811,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001530.jpg,51,51.0,True,59.639,640,360,95.35,62.41,111.73,1505.6,-0.128,70.64,0.1088,0.779,0.601,"TTER
DAT",8,0.0,1.0,0.0,0.0,neutral,two buses are parked in a parking area,2,2,0,0,"{""person"": 2, ""bus"": 2}",0.936,True,0.779,True,0.431,False,0.943,True,0.633,True,0.61,True,0.888,True,1.0,True,1.0,True,0.74,True,0.987,True,0.958,True,0.967,True,0.82,True,77.9,90.0,51.7,99.5,65.0,58.4,depot_yard,0.742,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001560.jpg,52,52.0,True,60.961,640,360,84.3,58.66,128.62,979.85,-0.217,81.2,0.0899,0.75,0.572,,0,,,,,no_text,two buses parked in a parking next to each other buses,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.997,True,0.777,True,0.229,False,0.695,True,0.782,True,0.492,False,0.87,True,1.0,True,1.0,True,0.69,True,0.94,True,0.972,True,0.98,True,0.564,True,67.3,91.4,44.9,99.8,89.0,71.9,depot_yard,0.569,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001590.jpg,53,53.0,False,47.777,640,360,81.8,59.64,140.07,1125.87,-0.249,85.27,0.0939,0.713,0.581,,0,,,,,no_text,two buses parked next to each other buses,2,0,0,0,"{""bus"": 2}",0.993,True,0.538,True,0.607,True,0.98,True,0.715,True,0.858,True,0.829,True,1.0,True,1.0,True,0.772,True,0.986,True,0.98,True,0.982,True,0.915,True,87.1,92.7,47.5,99.9,79.4,71.2,depot_yard,0.815,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001620.jpg,54,54.0,False,26.88,640,360,81.24,60.09,141.18,1376.39,-0.249,85.19,0.0994,0.72,0.59,,0,,,,,no_text,two buses parked next to each other buses,2,0,0,0,"{""bus"": 2}",0.997,True,0.885,True,0.892,True,0.959,True,0.878,True,0.944,True,0.871,True,1.0,True,1.0,True,0.971,True,0.997,True,0.994,True,0.994,True,0.986,True,84.0,97.0,45.0,99.9,89.3,85.9,depot_yard,0.685,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001650.jpg,55,55.0,False,50.419,640,360,87.42,62.74,128.83,1057.21,-0.211,77.56,0.1095,0.809,0.578,,0,,,,,no_text,two buses parked in a parking with blue carpet,2,0,0,0,"{""bus"": 2}",0.982,True,0.798,True,0.492,False,0.976,True,0.701,True,0.648,True,0.85,True,1.0,True,1.0,True,0.811,True,0.978,True,0.975,True,0.978,True,0.763,True,81.9,94.3,57.1,99.5,71.4,36.0,depot_yard,0.671,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001680.jpg,56,56.0,False,47.396,640,360,84.51,61.34,130.49,1128.57,-0.218,76.67,0.1091,0.811,0.589,,0,,,,,no_text,two buses parked in a parking with blue carpet,3,0,0,0,"{""bus"": 3}",0.977,True,0.856,True,0.745,True,0.985,True,0.984,True,0.6,True,0.899,True,1.0,True,1.0,True,0.904,True,0.994,True,0.981,True,0.971,True,0.955,True,83.0,93.9,51.0,98.7,86.3,57.0,depot_yard,0.958,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001710.jpg,57,57.0,False,51.943,640,360,83.86,59.22,138.14,1733.47,-0.243,85.04,0.1182,0.764,0.582,,0,,,,,no_text,two buses parked in front of a building,3,1,0,0,"{""bus"": 3, ""person"": 1}",0.994,True,0.823,True,0.773,True,0.997,True,0.891,True,0.717,True,0.955,True,1.0,True,1.0,True,0.771,True,0.989,True,0.982,True,0.963,True,0.929,True,80.0,91.5,63.2,99.7,73.5,53.3,depot_yard,0.931,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001740.jpg,58,58.0,False,41.731,640,360,85.96,59.55,134.46,2045.69,-0.232,84.76,0.1258,0.772,0.575,,0,,,,,no_text,two buses parked in front of a building,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.998,True,0.899,True,0.352,False,0.959,True,0.849,True,0.677,True,0.922,True,1.0,True,1.0,True,0.684,True,0.97,True,0.985,True,0.971,True,0.7,True,79.5,96.2,66.7,99.9,89.2,73.7,depot_yard,0.786,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001770.jpg,59,59.0,False,47.838,640,360,79.89,59.26,145.45,933.97,-0.269,83.81,0.0942,0.772,0.609,,0,,,,,no_text,two buses parked in front of a building,3,1,0,0,"{""person"": 1, ""bus"": 3}",0.952,True,0.729,True,0.833,True,0.999,True,0.976,True,0.696,True,0.938,True,1.0,True,1.0,True,0.93,True,0.998,True,0.992,True,0.989,True,0.996,True,90.7,89.1,72.1,99.0,78.5,85.0,depot_yard,0.97,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001800.jpg,60,60.0,False,38.397,640,360,76.69,57.87,155.24,1074.22,-0.298,87.59,0.0938,0.733,0.606,"be a NE ee an a

A - BETTER
‘ MOVE BETTER” } f",46,0.0,0.782,0.218,0.5622,positive,two buses parked in a parking with blue carpet,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.975,True,0.862,True,0.606,True,0.989,True,0.819,True,0.505,True,0.9,True,1.0,True,1.0,True,0.849,True,0.979,True,0.975,True,0.981,True,0.871,True,83.7,92.7,48.9,99.0,74.4,68.5,depot_yard,0.907,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001830.jpg,61,61.0,False,23.57,640,360,77.12,58.44,153.22,920.61,-0.289,85.73,0.0921,0.753,0.61,,0,,,,,no_text,two buses are parked in a parking,2,1,0,0,"{""person"": 1, ""bus"": 2}",0.986,True,0.972,True,0.733,True,0.996,True,0.769,True,0.491,False,0.908,True,1.0,True,1.0,True,0.849,True,0.96,True,0.962,True,0.954,True,0.871,True,77.0,91.9,37.3,99.0,64.9,43.3,depot_yard,0.962,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001860.jpg,62,62.0,True,87.265,640,360,130.25,74.84,73.78,607.27,-0.06,45.88,0.0528,0.91,0.521,,0,,,,,no_text,ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev,0,0,0,0,{},0.348,False,0.078,False,0.955,True,0.841,True,0.964,True,0.998,True,0.739,True,0.928,True,0.915,True,0.967,True,0.841,True,0.972,True,0.982,True,0.953,True,93.2,92.0,82.3,100.0,98.6,92.0,studio_launch,0.928,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001890.jpg,63,63.0,False,28.611,640,360,139.76,70.28,76.87,688.85,-0.085,54.27,0.0539,0.916,0.506,,0,,,,,no_text,a sign that is on the door of a building,0,0,0,0,{},0.293,False,0.07,False,0.927,True,0.947,True,0.757,True,0.991,True,0.846,True,0.195,False,0.736,True,0.982,True,0.749,True,0.935,True,0.986,True,0.77,True,95.3,96.0,78.0,100.0,81.9,88.4,studio_launch,0.992,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001920.jpg,64,64.0,True,64.664,640,360,150.69,27.53,110.62,348.7,-0.17,47.14,0.0446,0.741,0.52,"eee fe

EiVie’

STANDARD

TECHNICAL SPECIFICATION

   

- Inter-City / Intra-city / Staff / School

Permanent Magnet Synchro nae
235 KW Peak 140 gy aL ONQUS;AG Manes",165,0.0,1.0,0.0,0.0,neutral,a computer screen showing the evp standard,0,0,0,0,{},0.349,False,0.014,False,0.876,True,0.954,True,0.954,True,0.919,True,0.924,True,0.396,False,0.923,True,0.992,True,0.887,True,0.88,True,0.937,True,0.919,True,95.4,75.1,29.6,99.9,61.4,97.6,depot_yard,0.7,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001950.jpg,65,65.0,False,28.092,640,360,137.17,39.54,110.55,444.46,-0.174,46.95,0.0506,0.703,0.566,"SW/TCH MOVE BETTER
EiVMie

STANDARD
Aoplication Inter-City / Intra-city / Staff / School
Motor Permanent Magnet Synchronous AC Motor;

235 KW Peak, 140 KW Continuous; 3100 Nm Peak

Bettery technology Advanced Lithium-ion NMG chemistry with

Modular battery antin.e",264,0.0,0.865,0.135,0.6841,positive,ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev ev,0,0,0,0,{},0.161,False,0.018,False,0.651,True,0.919,True,0.558,True,0.979,True,0.653,True,0.235,False,0.607,True,0.964,True,0.102,False,0.724,True,0.726,True,0.556,True,87.8,37.3,42.9,96.7,77.8,80.2,studio_launch,0.697,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_001980.jpg,66,66.0,True,60.789,640,360,132.17,71.39,83.47,651.76,-0.114,51.57,0.0449,0.953,0.614,,0,,,,,no_text,a sign that is on the door of a building,0,0,0,0,{},0.65,True,0.174,False,0.891,True,0.975,True,0.827,True,0.999,True,0.849,True,0.484,False,0.8,True,0.933,True,0.668,True,0.911,True,0.87,True,0.515,True,89.7,86.0,62.8,99.8,79.6,87.0,studio_launch,0.976,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002010.jpg,67,67.0,False,39.465,640,360,151.34,59.68,86.6,904.01,-0.129,49.54,0.0508,0.864,0.622,"‘Application

Motor

Battery technol

 

Suspension
Brakes

Boor Locations

Range

 

 

Ei

Vv

STANDARD

FOH/ we

300 km

with dual.

 

 

 

Mi

 

 

B/ ROH / BRT

with single charg
un charging

$ at Front & Drum at Re:

 

 

 

 

 

and up to

 

 

kms/day",265,0.0,1.0,0.0,0.0,neutral,a sign that is on the side of a building,0,0,0,0,{},0.217,False,0.15,False,0.987,True,0.814,True,0.775,True,0.934,True,0.631,True,0.51,True,0.953,True,0.966,True,0.976,True,0.915,True,0.95,True,0.941,True,95.1,96.7,60.0,100.0,87.8,92.2,studio_launch,0.752,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002040.jpg,68,68.0,False,31.645,640,360,149.98,52.88,94.52,1168.45,-0.142,52.18,0.0514,0.844,0.68,"EiVie2

STANDARD

        

Application Inter City /Intra-city / staff Schoo}
Motor Permanent Magnet Synchronous AC Motor,
235 KW Peak, 140 kW Continuous; 3100 Nm Peak
Battery technology Advanced Lithium-ion NMC chemistry with
Modular battery options
Suspension Full Air Suspension
Brakes

Disc Brakes at Front g Drum at Rear

Poor Locations FOH/WB/ ROH ppp
Range",363,0.055,0.909,0.036,-0.2732,negative,a person holding a sign in front of a building,0,2,0,0,"{""person"": 2}",0.36,False,0.011,False,0.977,True,0.942,True,0.469,False,0.981,True,0.703,True,0.415,False,0.955,True,0.905,True,0.788,True,0.719,True,0.956,True,0.724,True,95.4,95.6,51.4,100.0,87.7,91.3,studio_launch,0.612,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002070.jpg,69,69.0,False,36.587,640,360,142.53,56.2,93.1,1036.08,-0.133,53.78,0.0521,0.808,0.665,"EV

STANDARD

 

   

 
  

   
 
   
    
 

  

Application Inter-city ity / Staff / School
Motor Perm Synchronous AC Motor

Bina, °K Peak, 140 kW Continuous; 3100 Nn Peak
Battery technolo four a Lithium-ion NMC chemistry with

ular battery options

S¢ Brakes at Front & Drum at Rear
‘OH /WB/ ROH BRT

 

's with sigale charge and unio an cn
with dua) 0, callie Charge and up to.",381,0.0,1.0,0.0,0.0,neutral,a person holding up a sign that says it is a standard standard,0,1,0,0,"{""person"": 1}",0.044,False,0.031,False,0.799,True,0.748,True,0.247,False,0.966,True,0.476,False,0.8,True,0.82,True,0.856,True,0.742,True,0.954,True,0.881,True,0.633,True,89.8,85.1,35.2,99.1,90.0,95.9,studio_launch,0.527,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002100.jpg,70,70.0,False,28.771,640,360,149.09,50.21,90.03,1253.21,-0.127,53.06,0.05,0.839,0.667,"ti
STANDARD

 

   
   

  
 

Application ty / Staff / School
Motor Permanent Magnet Synchronous AC Motor.
238 KW Peak, 140 KW Continuous: 3100 Nin Peak
Battery technology Matted Lithium-ton NMC chemistry with
Modular battery options
“a
‘Suspension y Bsion
Brakes

  
 

Hyert & Drum at Rear
Door Loos Venn

 

Wi"" charge and up to 500 kms/day
ging",349,0.0,0.953,0.047,0.3818,positive,a person holding a sign with a hand,0,1,0,0,"{""person"": 1}",0.064,False,0.003,False,0.365,False,0.154,False,0.024,False,0.975,True,0.316,False,0.916,True,0.953,True,0.79,True,0.244,False,0.939,True,0.36,False,0.446,False,87.7,87.1,7.7,97.3,84.8,97.3,govt_ceremony,0.402,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
switch.mp4,SWITCH,/content/drive/MyDrive/Phase_3_Video_Analytics/Video_Analytics/outputs/frames/switch/frame_002130.jpg,71,71.0,False,26.482,640,360,147.18,52.74,94.58,1403.07,-0.145,45.39,0.0528,0.775,0.647,"Motor

= VC,
STANDARD

Inter-City /Intra-city / Staff / School

Permanent Magnet Synchronous AC Motor
238 KW Peak, 140 KW Continuous; 3100 Nm Peak

Advanced Lithium-ion NMC chemistry with
Modular battery options

Full Air Suspension
Disc Brakes at Front & Drum at Rear
FOH/WB/ROH/ BRT

00 kms with single charge and up to 500 kms/day
with dual gun charging",356,0.039,0.928,0.033,-0.1027,negative,a sign that is on the side of a building,0,0,0,0,{},0.217,False,0.008,False,0.895,True,0.114,False,0.084,False,0.956,True,0.197,False,0.987,True,0.995,True,0.473,False,0.519,True,0.646,True,0.388,False,0.432,False,57.1,75.7,10.5,98.0,96.8,84.6,depot_yard,0.677,switch.mp4,SWITCH,29.97,15330,640,360,640x360,511.51,8.53,43.08,1.778
